PREFERENCE,PROPERTY_TYPE,CITY,LOCALITY,TRANSACT_TYPE,OWNTYPE, PRICE_PER_UNIT_AREA ,,FURNISH,FACING,AGE,FLOOR_NUM,TOTAL_FLOOR,REGISTER_DATE,PROP_NAME,MIN_PRICE ,MAX_PRICE ,PRICE_SQFT ,,LISTING,CARPET_SQFT,SUPERBUILTUP_SQFT,BROKERAGE,MIN_AREA_SQFT, MAX_AREA_SQFT ,GROUP_NAME,AREA,PRICE,SOCIETY_NAME,BUILDING_NAME
S,Residential Apartment,Gurgaon,Sector 69 Gurgaon,1,1,11589.00,,2,3,6,15,20,"06th Sep, 2023",Tulip Leaf,21000000.00,21000000.00,11589.00,,R,1040,1812,1.00,168.34, ? 168.34 ,SPID_CONF_GROUPING,1812 sq.ft.,21000000.00,Tulip Leaf,Tulip Leaf
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,7391.00,,2,4,2,G,12,"06th Sep, 2023",Tulip Ivory,34000000.00,34000000.00,7391.00,,R,3600,4600,1.00,427.35, ? 427.35 ,SPID_CONF_GROUPING,4600 sq.ft.,34000000.00,Tulip Ivory,Tulip Ivory
S,Residential Apartment,Gurgaon,Sector 69 Gurgaon,1,1,12417.00,,2,3,6,7,20,"06th Sep, 2023",Tulip Leaf,22500000.00,22500000.00,12417.00,,R,,1812,1.00,168.34, ? 168.34 ,SPID_CONF_GROUPING,1812 sq.ft.,22500000.00,Tulip Leaf,Tulip Leaf
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,8831.00,,4,4,2,12,12,"06th Sep, 2023",Tulip Ivory,34000000.00,34000000.00,8831.00,,R,,3850,1.00,357.68, ? 357.68 ,SPID_CONF_GROUPING,3850 sq.ft.,34000000.00,Tulip Ivory,Tulip Ivory
S,Residential Apartment,Gurgaon,Sector 70 Gurgaon,1,1,7608.00,,2,4,2,G,12,"06th Sep, 2023",Tulip Ivory,35000000.00,35000000.00,7608.00,,R,3550,4600,1.00,427.35, ? 427.35 ,SPID_CONF_GROUPING,4600 sq.ft.,35000000.00,Tulip Ivory,Tulip Ivory
S,Independent House/Villa,Gurgaon,Sector 70 Gurgaon,1,1,236842.00,,1,2,2,,3,"06th Sep, 2023",Tulip Ivory,90000000.00,90000000.00,236842.00,,R,,,1.00,317.73, ? 317.73 ,SPID_CONF_GROUPING,3420 sq.ft.,90000000.00,Tulip Ivory,Tulip Ivory
S,Independent/Builder Floor,Gurgaon,Nirvana Country,1,1,137500.00,,1,4,6,G,4,"06th Sep, 2023",Unitech Espace,49500000.00,49500000.00,137500.00,,R,,,1.00,301.01, ? 301.01 ,SPID_CONF_GROUPING,3240 sq.ft.,49500000.00,Unitech Espace,Unitech Espace
S,Residential Apartment,Gurgaon,Sector 102 Gurgaon,1,1,11467.00,,4,0,6,15,26,"24th Sep, 2023",Shapoorji Pallonji Joyville Gurugram,25000000.00,25000000.00,11467.00,,R,1315,2180,1.00,202.53, ? 202.53 ,SPID_CONF_GROUPING,2180 sq.ft.,25000000.00,Shapoorji Pallonji Joyville Gurugram,Shapoorji Pallonji Joyville Gurugram
S,Independent House/Villa,Gurgaon,Patel Nagar,1,1,149999.00,,4,7,1,,2,"28th Sep, 2023",,29999999.00,29999999.00,149999.00,,R,,,1.00,18.58, ? 18.58 ,SPID_CONF_GROUPING,200 sq.ft.,30000000.00,,
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,9541.00,,4,7,1,6,12,"28th Sep, 2023",AWHO Sispal Vihar,21000000.00,21000000.00,9541.00,,R,2100,2200.9,1.00,204.39, ? 204.39 ,SPID_CONF_GROUPING,2200 sq.ft.,21000000.00,AWHO Sispal Vihar,AWHO Sispal Vihar
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,10152.00,,4,5,1,8,12,"28th Sep, 2023",AWHO Sispal Vihar,18000000.00,18000000.00,10152.00,,R,1770,1773,1.00,164.72, ? 164.72 ,SPID_CONF_GROUPING,1773 sq.ft.,18000000.00,AWHO Sispal Vihar,AWHO Sispal Vihar
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,11291.00,,4,7,1,7,13,"28th Sep, 2023",AWHO Sispal Vihar,12500000.00,12500000.00,11291.00,,R,1107,,1.00,159.79, ? 159.79 ,SPID_CONF_GROUPING,1720 sq.ft.,12500000.00,AWHO Sispal Vihar,AWHO Sispal Vihar
S,Independent/Builder Floor,Gurgaon,Sector 57 Gurgaon,1,1,15000.00,,2,0,6,G,4,"13th Sep, 2023",,15000000.00,15000000.00,15000.00,,R,1000,,2.00,92.90, ? 92.90 ,SPID_CONF_GROUPING,1000 sq.ft.,15000000.00,,
S,Independent/Builder Floor,Gurgaon,DLF Phase 4,1,1,21875.00,,2,0,6,1,4,"13th Sep, 2023",,35000000.00,35000000.00,21875.00,,R,1600,,0.00,148.64, ? 148.64 ,SPID_CONF_GROUPING,1600 sq.ft.,35000000.00,,
S,Residential Apartment,Gurgaon,Sector 37D Gurgaon,1,1,8171.00,,4,1,6,3,13,"14th Aug, 2023",Ramprastha The Atrium,10500000.00,10500000.00,8171.00,,R,,1285,1.00,119.38, ? 119.38 ,SPID_CONF_GROUPING,1285 sq.ft.,10500000.00,Ramprastha The Atrium,Ramprastha The Atrium
S,Residential Apartment,Gurgaon,Sector 67A Gurgaon,1,1,11342.00,,4,1,6,5,19,Today,Ireo The Corridors,14700000.00,14700000.00,11342.00,,R,743,1296,1.00,120.40, ? 120.40 ,SPID_CONF_GROUPING,1296 sq.ft.,14700000.00,Ireo The Corridors,Ireo The Corridors
S,Residential Apartment,Gurgaon,Sector 67A Gurgaon,1,1,10579.00,,4,1,6,3,19,Today,Ireo The Corridors,15700000.00,15700000.00,10579.00,,R,860,1484,1.00,137.87, ? 137.87 ,SPID_CONF_GROUPING,1484 sq.ft.,15700000.00,Ireo The Corridors,Ireo The Corridors
S,Independent/Builder Floor,Gurgaon,DLF Phase 1,1,1,126582.00,,4,5,6,4,4,Yesterday,,40000000.00,40000000.00,126582.00,,R,2844,,1.00,264.22, ? 264.22 ,SPID_CONF_GROUPING,2844 sq.ft.,40000000.00,,
S,Residential Apartment,Gurgaon,Sector 53 Gurgaon,1,1,17400.00,,4,5,2,8,18,"06th Oct, 2023",Parsvnath Exotica,43500000.00,43500000.00,17400.00,,R,2500,2895,1.00,268.95, ? 268.95 ,SPID_CONF_GROUPING,2895 sq.ft.,43500000.00,Parsvnath Exotica,Parsvnath Exotica
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,9333.00,,4,1,3,14,14,"05th Oct, 2023",Bestech Park View City,42000000.00,42000000.00,9333.00,,R,,4500,1.00,418.06, ? 418.06 ,SPID_CONF_GROUPING,4500 sq.ft.,42000000.00,Bestech Park View City,Bestech Park View City
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,8095.00,,4,1,3,14,14,"05th Oct, 2023",Omaxe The Nile,34000000.00,34000000.00,8095.00,,R,,4200,1.00,390.19, ? 390.19 ,SPID_CONF_GROUPING,4200 sq.ft.,34000000.00,Omaxe The Nile,Omaxe The Nile
S,Independent House/Villa,Gurgaon,Sector 48 Gurgaon,1,1,188461.00,,4,0,1,,3,"05th Oct, 2023",Eldeco Mansionz,49000000.00,49000000.00,188461.00,,R,,,1.00,217.39, ? 217.39 ,SPID_CONF_GROUPING,2340 sq.ft.,49000000.00,Eldeco Mansionz,Eldeco Mansionz
S,Independent House/Villa,Gurgaon,Nirvana Country,1,1,291666.00,,4,3,1,,2,"05th Oct, 2023",Unitech Deerwood Chase,105000000.00,105000000.00,291666.00,,R,,,1.00,301.01, ? 301.01 ,SPID_CONF_GROUPING,3240 sq.ft.,105000000.00,Unitech Deerwood Chase,Unitech Deerwood Chase
S,Residential Apartment,Gurgaon,Sector 54 Gurgaon,1,1,24539.00,,4,5,1,9,30,"02nd Oct, 2023",DLF Park Place,56000000.00,56000000.00,24539.00,,R,2000,2282,1.00,212.00, ? 212.00 ,SPID_CONF_GROUPING,2282 sq.ft.,56000000.00,DLF Park Place,DLF Park Place
S,Residential Apartment,Gurgaon,Sector 53 Gurgaon,1,1,16580.00,,4,5,2,6,18,"28th Sep, 2023",Parsvnath Exotica,48000000.00,48000000.00,16580.00,,R,2200,2895,1.00,268.95, ? 268.95 ,SPID_CONF_GROUPING,2895 sq.ft.,48000000.00,Parsvnath Exotica,Parsvnath Exotica
S,Residential Apartment,Gurgaon,Sector 53 Gurgaon,1,1,12408.00,,4,5,2,14,18,"27th Sep, 2023",Parsvnath Exotica,42500000.00,42500000.00,12408.00,,R,2500,3425,1.00,318.19, ? 318.19 ,SPID_CONF_GROUPING,3425 sq.ft.,42500000.00,Parsvnath Exotica,Parsvnath Exotica
S,Residential Apartment,Gurgaon,Sector 53 Gurgaon,1,1,13644.00,,4,5,2,8,18,"27th Sep, 2023",Parsvnath Exotica,39500000.00,39500000.00,13644.00,,R,2200,2895,1.00,268.95, ? 268.95 ,SPID_CONF_GROUPING,2895 sq.ft.,39500000.00,Parsvnath Exotica,Parsvnath Exotica
S,Independent House/Villa,Gurgaon,South City 2,1,1,311111.00,,2,1,6,,3,"27th Sep, 2023",,112000000.00,112000000.00,311111.00,,R,,,1.00,301.01, ? 301.01 ,SPID_CONF_GROUPING,3240 sq.ft.,112000000.00,,
S,Residential Apartment,Gurgaon,Sector 71 Gurgaon,1,1,7047.00,,4,3,2,3,14,"26th Sep, 2023",CHD Avenue 71,12700000.00,12700000.00,7047.00,,R,1802,,1.00,167.41, ? 167.41 ,SPID_CONF_GROUPING,1802 sq.ft.,12700000.00,CHD Avenue 71,CHD Avenue 71
S,Residential Apartment,Gurgaon,Sector 71 Gurgaon,1,1,7160.00,,2,3,2,G,14,"26th Sep, 2023",CHD Avenue 71,11600000.00,11600000.00,7160.00,,R,1620,,1.00,150.50, ? 150.50 ,SPID_CONF_GROUPING,1620 sq.ft.,11600000.00,CHD Avenue 71,CHD Avenue 71
S,Residential Apartment,Gurgaon,Sector 53 Gurgaon,1,1,18181.00,,4,5,1,5,18,"25th Sep, 2023",Parsvnath Exotica,40000001.00,40000001.00,18181.00,,R,2200,2895,0.00,268.95, ? 268.95 ,SPID_CONF_GROUPING,2895 sq.ft.,40000000.00,Parsvnath Exotica,Parsvnath Exotica
S,Independent House/Villa,Gurgaon,Nirvana Country,1,1,319444.00,,2,1,6,,3,"18th Sep, 2023",,115000000.00,115000000.00,319444.00,,R,,,1.00,301.01, ? 301.01 ,SPID_CONF_GROUPING,3240 sq.ft.,115000000.00,,
S,Residential Apartment,Gurgaon,South City 1,1,1,12294.00,,4,5,1,10,17,"18th Sep, 2023",Unitech Palms South City 1,20200000.00,20200000.00,12294.00,,R,1643,,1.00,152.64, ? 152.64 ,SPID_CONF_GROUPING,1643 sq.ft.,20200000.00,Unitech Palms South City 1,Unitech Palms South City 1
S,Residential Apartment,Gurgaon,Sector 72 Gurgaon,1,1,7865.00,,0,5,1,1,16,"18th Sep, 2023",Spaze Privy,16400000.00,16400000.00,7865.00,,R,1975,2085,1.00,193.70, ? 193.70 ,SPID_CONF_GROUPING,2085 sq.ft.,16400000.00,Spaze Privy,Spaze Privy
S,Independent House/Villa,Gurgaon,Nirvana Country,1,1,362068.00,,4,5,1,,2,"16th Sep, 2023",Unitech Escape,105000000.00,105000000.00,362068.00,,R,,,1.00,242.48, ? 242.48 ,SPID_CONF_GROUPING,2610 sq.ft.,105000000.00,Unitech Escape,Unitech Escape
S,Independent House/Villa,Gurgaon,Sector 33 Gurgaon,1,1,185185.00,,0,5,6,,3,"16th Sep, 2023",Unitech Uniworld Resorts,100000000.00,100000000.00,185185.00,,R,,,1.00,451.51, ? 451.51 ,SPID_CONF_GROUPING,4860 sq.ft.,100000000.00,Unitech Uniworld Resorts,Unitech Uniworld Resorts
S,Independent House/Villa,Gurgaon,Nirvana Country,1,1,319444.00,,2,0,2,,3,"15th Sep, 2023",,115000000.00,115000000.00,319444.00,,R,,,1.00,301.01, ? 301.01 ,SPID_CONF_GROUPING,3240 sq.ft.,115000000.00,,
S,Residential Apartment,Gurgaon,Sector 42 Gurgaon,1,1,70063.00,,4,5,6,2,38,"15th Sep, 2023",DLF The Camellias,440000000.00,440000000.00,70063.00,,R,6280,7685,1.00,713.96, ? 713.96 ,SPID_CONF_GROUPING,7685 sq.ft.,440000000.00,DLF The Camellias,DLF The Camellias
S,Residential Apartment,Gurgaon,Sector 67 Gurgaon,1,1,12977.00,,4,5,2,5,14,"13th Sep, 2023",Bestech Park View Spa Next,25500000.00,25500000.00,12977.00,,R,,1965,1.00,182.55, ? 182.55 ,SPID_CONF_GROUPING,1965 sq.ft.,25500000.00,Bestech Park View Spa Next,Bestech Park View Spa Next
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,12756.00,,4,1,3,10,14,"13th Sep, 2023",Vipul Greens,28000000.00,28000000.00,12756.00,,R,,2195,1.00,203.92, ? 203.92 ,SPID_CONF_GROUPING,2195 sq.ft.,28000000.00,Vipul Greens,Vipul Greens
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,12401.00,,4,5,3,5,14,"13th Sep, 2023",Vipul Greens,23500000.00,23500000.00,12401.00,,R,,1895,1.00,176.05, ? 176.05 ,SPID_CONF_GROUPING,1895 sq.ft.,23500000.00,Vipul Greens,Vipul Greens
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,12312.00,,4,1,3,10,14,"13th Sep, 2023",Vipul Greens,20500000.00,20500000.00,12312.00,,R,,1665,1.00,154.68, ? 154.68 ,SPID_CONF_GROUPING,1665 sq.ft.,20500000.00,Vipul Greens,Vipul Greens
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,11176.00,,4,5,2,9,16,"13th Sep, 2023",Central Park 2 Bellevue,28500000.00,28500000.00,11176.00,,R,,2550,1.00,236.90, ? 236.90 ,SPID_CONF_GROUPING,2550 sq.ft.,28500000.00,Central Park 2 Bellevue,Central Park 2 Bellevue
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,11276.00,,4,1,2,7,16,"13th Sep, 2023",Central Park 2 Bellevue,26500000.00,26500000.00,11276.00,,R,,2350,1.00,218.32, ? 218.32 ,SPID_CONF_GROUPING,2350 sq.ft.,26500000.00,Central Park 2 Bellevue,Central Park 2 Bellevue
S,Residential Apartment,Gurgaon,Sector 47 Gurgaon,1,1,17280.00,,4,5,1,8,18,"13th Sep, 2023",Bestech Park View Spa,54000000.00,54000000.00,17280.00,,R,,3125,1.00,290.32, ? 290.32 ,SPID_CONF_GROUPING,3125 sq.ft.,54000000.00,Bestech Park View Spa,Bestech Park View Spa
S,Residential Apartment,Gurgaon,Sector 42 Gurgaon,1,1,54687.00,,4,5,1,16,24,"09th Sep, 2023",DLF The Magnolias,350000000.00,350000000.00,54687.00,,R,5000,6400,1.00,594.58, ? 594.58 ,SPID_CONF_GROUPING,6400 sq.ft.,350000000.00,DLF The Magnolias,DLF The Magnolias
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,11492.00,,4,4,3,5,14,"08th Sep, 2023",Bestech Park View City,29500000.00,29500000.00,11492.00,,R,,2567,1.00,238.48, ? 238.48 ,SPID_CONF_GROUPING,2567 sq.ft.,29500000.00,Bestech Park View City,Bestech Park View City
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,11626.00,,4,4,3,13,14,"08th Sep, 2023",Bestech Park View City,26800000.00,26800000.00,11626.00,,R,,2305,1.00,214.14, ? 214.14 ,SPID_CONF_GROUPING,2305 sq.ft.,26800000.00,Bestech Park View City,Bestech Park View City
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,11986.00,,4,3,3,5,14,"08th Sep, 2023",Bestech Park View City,28000000.00,28000000.00,11986.00,,R,,2336,1.00,217.02, ? 217.02 ,SPID_CONF_GROUPING,2336 sq.ft.,28000000.00,Bestech Park View City,Bestech Park View City
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,12048.00,,4,5,3,7,14,"08th Sep, 2023",Bestech Park View City,25000000.00,25000000.00,12048.00,,R,,2075,1.00,192.77, ? 192.77 ,SPID_CONF_GROUPING,2075 sq.ft.,25000000.00,Bestech Park View City,Bestech Park View City
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,11542.00,,4,2,3,10,14,"08th Sep, 2023",Bestech Park View City,20500000.00,20500000.00,11542.00,,R,,1776,1.00,165.00, ? 165.00 ,SPID_CONF_GROUPING,1776 sq.ft.,20500000.00,Bestech Park View City,Bestech Park View City
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,9960.00,,4,5,3,3,13,"08th Sep, 2023",Omaxe The Nile,25500000.00,25500000.00,9960.00,,R,,2560,1.00,237.83, ? 237.83 ,SPID_CONF_GROUPING,2560 sq.ft.,25500000.00,Omaxe The Nile,Omaxe The Nile
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,9365.00,,4,5,3,2,13,"08th Sep, 2023",Omaxe The Nile,19500000.00,19500000.00,9365.00,,R,,2082,1.00,193.42, ? 193.42 ,SPID_CONF_GROUPING,2082 sq.ft.,19500000.00,Omaxe The Nile,Omaxe The Nile
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,11959.00,,4,5,3,10,14,"08th Sep, 2023",Bestech Park View City 2,28500000.00,28500000.00,11959.00,,R,,2383,1.00,221.39, ? 221.39 ,SPID_CONF_GROUPING,2383 sq.ft.,28500000.00,Bestech Park View City 2,Bestech Park View City 2
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,11565.00,,4,1,3,6,14,"07th Sep, 2023",Bestech Park View City 2,21500000.00,21500000.00,11565.00,,R,,1859,1.00,172.71, ? 172.71 ,SPID_CONF_GROUPING,1859 sq.ft.,21500000.00,Bestech Park View City 2,Bestech Park View City 2
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,9523.00,,4,1,3,2,19,"07th Sep, 2023",Parsvnath Green Ville,17000000.00,17000000.00,9523.00,,R,,1785,1.00,165.83, ? 165.83 ,SPID_CONF_GROUPING,1785 sq.ft.,17000000.00,Parsvnath Green Ville,Parsvnath Green Ville
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,7883.00,,4,3,3,10,19,"07th Sep, 2023",Parsvnath Green Ville,19000000.00,19000000.00,7883.00,,R,,2410,1.00,223.90, ? 223.90 ,SPID_CONF_GROUPING,2410 sq.ft.,19000000.00,Parsvnath Green Ville,Parsvnath Green Ville
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,8515.00,,4,1,3,3,19,"07th Sep, 2023",Parsvnath Green Ville,17500000.00,17500000.00,8515.00,,R,,2055,1.00,190.92, ? 190.92 ,SPID_CONF_GROUPING,2055 sq.ft.,17500000.00,Parsvnath Green Ville,Parsvnath Green Ville
S,Residential Apartment,Gurgaon,Sector 68 Gurgaon,1,1,8974.00,,4,5,1,10,29,"06th Sep, 2023",M3M Ikonic,17500000.00,17500000.00,8974.00,,R,,1950,1.00,181.16, ? 181.16 ,SPID_CONF_GROUPING,1950 sq.ft.,17500000.00,M3M Ikonic,M3M Ikonic
S,Residential Apartment,Gurgaon,Sector 68 Gurgaon,1,1,9163.00,,4,5,1,6,29,"06th Sep, 2023",M3M The Marina,16000000.00,16000000.00,9163.00,,R,,1746,1.00,162.21, ? 162.21 ,SPID_CONF_GROUPING,1746 sq.ft.,16000000.00,M3M The Marina,M3M The Marina
S,Residential Apartment,Gurgaon,Sector 68 Gurgaon,1,1,9202.00,,4,1,1,18,29,"06th Sep, 2023",M3M The Marina,12000000.00,12000000.00,9202.00,,R,,1304,1.00,121.15, ? 121.15 ,SPID_CONF_GROUPING,1304 sq.ft.,12000000.00,M3M The Marina,M3M The Marina
S,Residential Apartment,Gurgaon,Sector 68 Gurgaon,1,1,9133.00,,4,5,1,7,30,"06th Sep, 2023",M3M Sierra 68,13500000.00,13500000.00,9133.00,,R,,1478,1.00,137.31, ? 137.31 ,SPID_CONF_GROUPING,1478 sq.ft.,13500000.00,M3M Sierra 68,M3M Sierra 68
S,Residential Apartment,Gurgaon,Sector 68 Gurgaon,1,1,9001.00,,4,5,6,4,30,"06th Sep, 2023",M3M Sierra 68,11000000.00,11000000.00,9001.00,,R,,1222,1.00,113.53, ? 113.53 ,SPID_CONF_GROUPING,1222 sq.ft.,11000000.00,M3M Sierra 68,M3M Sierra 68
S,Independent House/Villa,Gurgaon,Uppals Southend,1,1,219230.00,,4,3,1,,3,"03rd Sep, 2023",SS Aaron Ville,57000000.00,57000000.00,219230.00,,R,,,1.00,217.39, ? 217.39 ,SPID_CONF_GROUPING,2340 sq.ft.,57000000.00,SS Aaron Ville,SS Aaron Ville
S,Independent House/Villa,Gurgaon,Sector 48 Gurgaon,1,1,192307.00,,4,0,1,,3,"03rd Sep, 2023",Eldeco Mansionz,50000000.00,50000000.00,192307.00,,R,,,1.00,217.39, ? 217.39 ,SPID_CONF_GROUPING,2340 sq.ft.,50000000.00,Eldeco Mansionz,Eldeco Mansionz
S,Independent House/Villa,Gurgaon,Sector 9A Gurgaon,1,1,140684.00,,4,4,1,,2,"02nd Sep, 2023",,37000000.00,37000000.00,140684.00,,R,,,1.00,219.90, ? 219.90 ,SPID_CONF_GROUPING,2367 sq.ft.,37000000.00,,
S,Independent House/Villa,Gurgaon,Sector 46 Gurgaon,1,1,243055.00,,4,5,1,,1,"27th Aug, 2023",Unitech Greenwood City,87500000.00,87500000.00,243055.00,,R,,,1.00,301.01, ? 301.01 ,SPID_CONF_GROUPING,3240 sq.ft.,87500000.00,Unitech Greenwood City,Unitech Greenwood City
S,Independent House/Villa,Gurgaon,Sector 46 Gurgaon,1,1,291666.00,,4,5,1,,2,"27th Aug, 2023",Unitech Greenwood City,69999999.00,69999999.00,291666.00,,R,,,1.00,200.67, ? 200.67 ,SPID_CONF_GROUPING,2160 sq.ft.,70000000.00,Unitech Greenwood City,Unitech Greenwood City
S,Independent House/Villa,Gurgaon,Nirvana Country,1,1,295833.00,,4,5,1,,2,"27th Aug, 2023",Unitech Nirvana Birch Court,71000000.00,71000000.00,295833.00,,R,,,1.00,200.67, ? 200.67 ,SPID_CONF_GROUPING,2160 sq.ft.,71000000.00,Unitech Nirvana Birch Court,Unitech Nirvana Birch Court
S,Independent House/Villa,Gurgaon,Sector 48 Gurgaon,1,1,222222.00,,1,5,1,,3,"27th Aug, 2023",Vipul Tatvam Villa,80000000.00,80000000.00,222222.00,,R,,,1.00,301.01, ? 301.01 ,SPID_CONF_GROUPING,3240 sq.ft.,80000000.00,Vipul Tatvam Villa,Vipul Tatvam Villa
S,Independent/Builder Floor,Gurgaon,Sector 46 Gurgaon,1,1,9090.00,,4,5,1,1,3,"23rd Aug, 2023",Unitech Residency Greens,20000000.00,20000000.00,9090.00,,R,2200,,1.00,204.39, ? 204.39 ,SPID_CONF_GROUPING,2200 sq.ft.,20000000.00,Unitech Residency Greens,Unitech Residency Greens
S,Independent House/Villa,Gurgaon,Sector 46 Gurgaon,1,1,291666.00,,4,3,1,,3,"23rd Aug, 2023",Unitech Greenwood City,70000000.00,70000000.00,291666.00,,R,,,1.00,200.67, ? 200.67 ,SPID_CONF_GROUPING,2160 sq.ft.,70000000.00,Unitech Greenwood City,Unitech Greenwood City
S,Independent House/Villa,Gurgaon,Sector 45 Gurgaon,1,1,318181.00,,4,5,1,,2,"21st Aug, 2023",Unitech Greenwood City,87500000.00,87500000.00,318181.00,,R,,,1.00,229.93, ? 229.93 ,SPID_CONF_GROUPING,2475 sq.ft.,87500000.00,Unitech Greenwood City,Unitech Greenwood City
S,Independent/Builder Floor,Gurgaon,Sector-33 Sohna,1,1,15000.00,,0,3,5,2,4,"17th Aug, 2023",Central Park Flower Valley,36000000.00,36000000.00,15000.00,,R,2400,,1.00,222.97, ? 222.97 ,SPID_CONF_GROUPING,2400 sq.ft.,36000000.00,Central Park Flower Valley,Central Park Flower Valley
S,Residential Apartment,Gurgaon,Sector 49 Gurgaon,1,1,11667.00,,4,1,3,14,14,"16th Aug, 2023",Orchid Petals,41500000.00,41500000.00,11667.00,,R,,3557,1.00,330.46, ? 330.46 ,SPID_CONF_GROUPING,3557 sq.ft.,41500000.00,Orchid Petals,Orchid Petals
S,Independent/Builder Floor,Gurgaon,C Block Sushant Lok Phase 1,1,1,102325.00,,4,6,1,4,4,"24th Sep, 2023",,22000000.00,22000000.00,102325.00,,R,1935,,1.00,179.77, ? 179.77 ,SPID_CONF_GROUPING,1935 sq.ft.,22000000.00,,
S,Independent House/Villa,Gurgaon,Bissar,1,1,114814.00,,1,0,2,,2,"18th Sep, 2023",Silverglades Tarudhan Valley Golf Resort,31000000.00,31000000.00,114814.00,,R,,,1.00,225.75, ? 225.75 ,SPID_CONF_GROUPING,2430 sq.ft.,31000000.00,Silverglades Tarudhan Valley Golf Resort,Silverglades Tarudhan Valley Golf Resort
S,Independent House/Villa,Gurgaon,Bissar,1,1,101851.00,,4,0,2,,2,"18th Sep, 2023",Silverglades Tarudhan Valley Golf Resort,27500000.00,27500000.00,101851.00,,R,,,1.00,225.75, ? 225.75 ,SPID_CONF_GROUPING,2430 sq.ft.,27500000.00,Silverglades Tarudhan Valley Golf Resort,Silverglades Tarudhan Valley Golf Resort
S,Independent House/Villa,Gurgaon,Sector 43 Gurgaon,1,1,300000.00,,4,0,6,,4,"18th Sep, 2023",,75000000.00,75000000.00,300000.00,,R,,,0.00,209.03, ? 209.03 ,SPID_CONF_GROUPING,2250 sq.ft.,75000000.00,,
S,Residential Apartment,Gurgaon,Sector 71 Gurgaon,1,1,12093.00,,0,0,1,8,13,Yesterday,Signature Andour Heights,7800000.00,7800000.00,12093.00,,R,645,,1.00,59.92, ? 59.92 ,SPID_CONF_GROUPING,645 sq.ft.,780000000.00,Signature Andour Heights,Signature Andour Heights
S,Residential Apartment,Gurgaon,Sector 48 Gurgaon,1,1,12553.00,,4,1,2,5,14,"01st Oct, 2023",Bestech Park View City,29500000.00,29500000.00,12553.00,,R,2350,,1.00,218.32, ? 218.32 ,SPID_CONF_GROUPING,2350 sq.ft.,29500000.00,Bestech Park View City,Bestech Park View City
S,Residential Apartment,Gurgaon,Sector 60 Gurgaon,1,4,21666.00,,4,5,1,2,39,"28th Sep, 2023",Ireo Skyon,32500000.00,32500000.00,21666.00,,R,1500,,50000.00,139.35, ? 139.35 ,SPID_CONF_GROUPING,1500 sq.ft.,32500000.00,Ireo Skyon,Ireo Skyon
S,Residential Apartment,Gurgaon,Heritage City,1,1,13533.00,,4,5,2,2,5,"05th Sep, 2023",Unitech Heritage City,18000000.00,18000000.00,13533.00,,R,1330,,1.00,123.56, ? 123.56 ,SPID_CONF_GROUPING,1330 sq.ft.,18000000.00,Unitech Heritage City,Unitech Heritage City
S,Residential Apartment,Gurgaon,Heritage City,1,1,15853.00,,4,5,2,G,5,"05th Sep, 2023",Unitech Heritage City,19500000.00,19500000.00,15853.00,,R,1230,,1.00,114.27, ? 114.27 ,SPID_CONF_GROUPING,1230 sq.ft.,19500000.00,Unitech Heritage City,Unitech Heritage City
S,Residential Apartment,Gurgaon,Sector 28 Gurgaon,1,1,12765.00,,4,5,2,5,12,"05th Sep, 2023",Suncity Essel Towers,21000000.00,21000000.00,12765.00,,R,1645,,1.00,152.83, ? 152.83 ,SPID_CONF_GROUPING,1645 sq.ft.,21000000.00,Suncity Essel Towers,Suncity Essel Towers
S,Residential Apartment,Gurgaon,Sushant Lok Phase 1,1,1,20930.00,,4,5,5,19,22,"05th Sep, 2023",Silverglades Hightown Residences,45000000.00,45000000.00,20930.00,,R,2150,,1.00,199.74, ? 199.74 ,SPID_CONF_GROUPING,2150 sq.ft.,45000000.00,Silverglades Hightown Residences,Silverglades Hightown Residences
